DName,DType,DN_DT,Jahr,Gemeindegebiet,Bevölkerung insgesamt,Bevölkerungsdichte,Landeswert(BD)
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1984,20735,561567,2708,259
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1985,20736,561628,2708,259
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1986,20736,565486,2727,261
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1987,20736,556302,2683,261
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1988,20736,562658,2713,264
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1989,20731,570699,2753,269
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1990,20732,579988,2798,275
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1991,20732,591946,2855,280
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1992,20733,599415,2891,284
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1993,20733,594406,2867,286
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1994,20735,588482,2838,287
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1995,20734,585604,2824,289
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1996,20734,585540,2824,290
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1997,20734,585274,2823,291
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1998,20734,581961,2807,292
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),1999,20734,582443,2809,293
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2000,20736,583874,2816,294
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2001,20736,587152,2832,297
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2002,20736,588477,2838,298
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2003,20736,589161,2841,299
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2004,20736,590657,2849,300
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2005,20736,592569,2858,300
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2006,20735,593923,2864,300
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2007,20735,597176,2880,301
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2008,20735,600068,2894,301
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2009,20735,601646,2902,301
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2010,20735,606588,2925,301
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2011,20735,591015,2850,295
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2012,20735,597939,2884,296
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2013,20735,604297,2914,298
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2014,20735,612441,2954,300
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2015,20735,623738,3008,305
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2016,20733,628032,3029,307
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2017,20735,632743,3052,309
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2018,20733,634830,3062,310
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2019,20733,635911,3067,311
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2020,20732,630305,3040,311
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2021,20733,626275,3021,312
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2022,20733,612041,2952,313
Stuttgart,kreisfreie Stadt,Stuttgart (kreisfreie Stadt),2023,20733,613111,2957,315
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1961,73822,94269,128,219
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1962,73822,96535,131,224
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1963,73822,97533,132,227
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1964,73824,99617,135,231
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1965,73825,102214,138,236
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1966,73820,103942,141,239
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1967,73553,104520,142,240
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1968,73553,105888,144,244
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1969,73437,108006,147,249
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1970,73437,108591,148,250
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1971,73436,109468,149,253
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1972,73438,110356,150,256
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1973,73438,111460,152,258
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1974,73438,111379,152,258
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1975,73437,110283,150,256
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1976,73437,110137,150,255
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1977,73436,110151,150,255
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1978,73436,110116,150,256
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1979,73436,110457,150,257
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1980,73440,111317,152,259
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1981,73440,111325,152,260
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1982,73440,111163,151,259
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1983,73440,110907,151,259
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1984,73440,111350,152,259
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1985,73441,111423,152,259
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1986,73441,111650,152,261
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1987,73438,113097,154,261
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1988,73438,114071,155,264
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1989,73440,116778,159,269
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1990,73445,120344,164,275
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1991,73435,123196,168,280
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1992,73436,125379,171,284
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1993,73436,127149,173,286
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1994,73436,128237,175,287
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1995,73435,129491,176,289
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1996,73434,130451,178,290
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1997,73435,130793,178,291
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1998,73435,131505,179,292
Tuttlingen,Landkreis,Tuttlingen (Landkreis),1999,73435,132274,180,293
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2000,73435,132916,181,294
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2001,73435,133866,182,297
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2002,73435,134407,183,298
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2003,73435,134614,183,299
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2004,73435,135035,184,300
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2005,73435,135297,184,300
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2006,73436,135291,184,300
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2007,73436,135306,184,301
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2008,73436,135141,184,301
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2009,73435,134712,183,301
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2010,73435,134189,183,301
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2011,73435,132192,180,295
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2012,73435,132476,180,296
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2013,73435,133198,181,298
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2014,73435,134607,183,300
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2015,73435,136606,186,305
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2016,73438,138119,188,307
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2017,73438,139397,190,309
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2018,73438,140152,191,310
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2019,73438,140766,192,311
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2020,73438,141682,193,311
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2021,73438,142414,194,312
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2022,73438,143677,196,313
Tuttlingen,Landkreis,Tuttlingen (Landkreis),2023,73438,144955,197,315
Tübingen,Landkreis,Tübingen (Landkreis),1961,51915,129421,249,219
Tübingen,Landkreis,Tübingen (Landkreis),1962,51915,133784,258,224
Tübingen,Landkreis,Tübingen (Landkreis),1963,51915,135705,261,227
Tübingen,Landkreis,Tübingen (Landkreis),1964,51915,138819,267,231
Tübingen,Landkreis,Tübingen (Landkreis),1965,51914,142258,274,236
Tübingen,Landkreis,Tübingen (Landkreis),1966,51915,146003,281,239
Tübingen,Landkreis,Tübingen (Landkreis),1967,51911,147881,285,240
Tübingen,Landkreis,Tübingen (Landkreis),1968,51911,151520,292,244
Tübingen,Landkreis,Tübingen (Landkreis),1969,51911,155168,299,249
Tübingen,Landkreis,Tübingen (Landkreis),1970,51911,153847,296,250
Tübingen,Landkreis,Tübingen (Landkreis),1971,51911,157947,304,253
Tübingen,Landkreis,Tübingen (Landkreis),1972,51913,161839,312,256
Tübingen,Landkreis,Tübingen (Landkreis),1973,51913,164517,317,258
Tübingen,Landkreis,Tübingen (Landkreis),1974,51913,165384,319,258
Tübingen,Landkreis,Tübingen (Landkreis),1975,51915,165487,319,256
Tübingen,Landkreis,Tübingen (Landkreis),1976,51915,166135,320,255
Tübingen,Landkreis,Tübingen (Landkreis),1977,51912,167119,322,255
Tübingen,Landkreis,Tübingen (Landkreis),1978,51912,167601,323,256
Tübingen,Landkreis,Tübingen (Landkreis),1979,51910,170142,328,257
Tübingen,Landkreis,Tübingen (Landkreis),1980,51910,172803,333,259
Tübingen,Landkreis,Tübingen (Landkreis),1981,51910,175392,338,260
Tübingen,Landkreis,Tübingen (Landkreis),1982,51910,176609,340,259
Tübingen,Landkreis,Tübingen (Landkreis),1983,51912,177347,342,259
Tübingen,Landkreis,Tübingen (Landkreis),1984,51912,178825,344,259
Tübingen,Landkreis,Tübingen (Landkreis),1985,51912,179937,347,259
Tübingen,Landkreis,Tübingen (Landkreis),1986,51916,181817,350,261
Tübingen,Landkreis,Tübingen (Landkreis),1987,51918,178494,344,261
Tübingen,Landkreis,Tübingen (Landkreis),1988,51918,183451,353,264
Tübingen,Landkreis,Tübingen (Landkreis),1989,51913,188882,364,269
Tübingen,Landkreis,Tübingen (Landkreis),1990,51914,193334,372,275
Tübingen,Landkreis,Tübingen (Landkreis),1991,51918,198498,382,280
Tübingen,Landkreis,Tübingen (Landkreis),1992,51918,201293,388,284
Tübingen,Landkreis,Tübingen (Landkreis),1993,51918,203511,392,286
Tübingen,Landkreis,Tübingen (Landkreis),1994,51915,203522,392,287
Tübingen,Landkreis,Tübingen (Landkreis),1995,51915,203968,393,289
Tübingen,Landkreis,Tübingen (Landkreis),1996,51915,204960,395,290
Tübingen,Landkreis,Tübingen (Landkreis),1997,51915,205120,395,291
Tübingen,Landkreis,Tübingen (Landkreis),1998,51915,205666,396,292
Tübingen,Landkreis,Tübingen (Landkreis),1999,51915,207030,399,293
Tübingen,Landkreis,Tübingen (Landkreis),2000,51916,208535,402,294
Tübingen,Landkreis,Tübingen (Landkreis),2001,51917,211058,407,297
Tübingen,Landkreis,Tübingen (Landkreis),2002,51917,212993,410,298
Tübingen,Landkreis,Tübingen (Landkreis),2003,51917,214365,413,299
Tübingen,Landkreis,Tübingen (Landkreis),2004,51917,215835,416,300
Tübingen,Landkreis,Tübingen (Landkreis),2005,51916,216477,417,300
Tübingen,Landkreis,Tübingen (Landkreis),2006,51918,217172,418,300
Tübingen,Landkreis,Tübingen (Landkreis),2007,51918,217482,419,301
Tübingen,Landkreis,Tübingen (Landkreis),2008,51918,218692,421,301
Tübingen,Landkreis,Tübingen (Landkreis),2009,51918,220782,425,301
Tübingen,Landkreis,Tübingen (Landkreis),2010,51918,221304,426,301
Tübingen,Landkreis,Tübingen (Landkreis),2011,51919,212800,410,295
Tübingen,Landkreis,Tübingen (Landkreis),2012,51919,214894,414,296
Tübingen,Landkreis,Tübingen (Landkreis),2013,51919,216535,417,298
Tübingen,Landkreis,Tübingen (Landkreis),2014,51919,218355,421,300
Tübingen,Landkreis,Tübingen (Landkreis),2015,51919,221837,427,305
Tübingen,Landkreis,Tübingen (Landkreis),2016,51912,224635,433,307
Tübingen,Landkreis,Tübingen (Landkreis),2017,51912,225755,435,309
Tübingen,Landkreis,Tübingen (Landkreis),2018,51911,227331,438,310
Tübingen,Landkreis,Tübingen (Landkreis),2019,51911,228678,441,311
Tübingen,Landkreis,Tübingen (Landkreis),2020,51911,228471,440,311
Tübingen,Landkreis,Tübingen (Landkreis),2021,51911,229806,443,312
Tübingen,Landkreis,Tübingen (Landkreis),2022,51912,230987,445,313
Tübingen,Landkreis,Tübingen (Landkreis),2023,51912,232897,449,315
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1961,11698,100826,862,219
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1962,11698,101614,869,224
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1963,11698,101620,869,227
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1964,11698,101396,867,231
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1965,11698,100831,862,236
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1966,11698,99144,848,239
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1967,11698,97721,835,240
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1968,11699,98801,845,244
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1969,11699,101034,864,249
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1970,11699,101948,871,250
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1971,11699,100922,863,253
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1972,11699,99526,851,256
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1973,11699,99342,849,258
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1974,11699,98499,842,258
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1975,11696,98237,840,256
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1976,11696,98740,844,255
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1977,11699,98815,845,255
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1978,11699,98528,842,256
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1979,11882,99560,838,257
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1980,11873,100671,848,259
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1981,11873,100449,846,260
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1982,11873,99725,840,259
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1983,11880,98660,830,259
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1984,11873,98604,830,259
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1985,11873,99936,842,259
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1986,11873,100745,849,261
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1987,11868,104556,881,261
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1988,11868,106508,897,264
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1989,11868,108930,918,269
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1990,11868,110529,931,275
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1991,11868,112173,945,280
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1992,11868,114066,961,284
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1993,11868,114839,968,286
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1994,11869,115123,970,287
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1995,11869,115721,975,289
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1996,11869,116021,978,290
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1997,11869,115628,974,291
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1998,11869,115701,975,292
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),1999,11869,116103,978,293
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2000,11869,117233,988,294
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2001,11869,118347,997,297
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2002,11869,119155,1004,298
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2003,11869,119807,1009,299
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2004,11869,120107,1012,300
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2005,11869,120625,1016,300
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2006,11869,120925,1019,300
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2007,11869,121434,1023,301
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2008,11869,121648,1025,301
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2009,11869,122087,1029,301
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2010,11869,122801,1035,301
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2011,11869,117541,990,295
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2012,11869,117977,994,296
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2013,11869,119218,1004,298
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2014,11869,120714,1017,300
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2015,11869,122636,1033,305
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2016,11868,123953,1044,307
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2017,11868,125596,1058,309
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2018,11868,126329,1064,310
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2019,11868,126790,1068,311
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2020,11868,126405,1065,311
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2021,11868,126949,1070,312
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2022,11868,127932,1078,313
Ulm,kreisfreie Stadt,Ulm (kreisfreie Stadt),2023,11868,128998,1087,315
Waldshut,Landkreis,Waldshut (Landkreis),1961,113474,123646,109,219
Waldshut,Landkreis,Waldshut (Landkreis),1962,113474,125179,110,224
Waldshut,Landkreis,Waldshut (Landkreis),1963,113473,127093,112,227
Waldshut,Landkreis,Waldshut (Landkreis),1964,113473,129720,114,231
Waldshut,Landkreis,Waldshut (Landkreis),1965,113473,132595,117,236
Waldshut,Landkreis,Waldshut (Landkreis),1966,113474,134255,118,239
Waldshut,Landkreis,Waldshut (Landkreis),1967,113474,135032,119,240
Waldshut,Landkreis,Waldshut (Landkreis),1968,113474,137054,121,244
Waldshut,Landkreis,Waldshut (Landkreis),1969,113474,138864,122,249
Waldshut,Landkreis,Waldshut (Landkreis),1970,113475,137595,121,250
Waldshut,Landkreis,Waldshut (Landkreis),1971,113473,139780,123,253
Waldshut,Landkreis,Waldshut (Landkreis),1972,113474,141557,125,256
Waldshut,Landkreis,Waldshut (Landkreis),1973,113474,143389,126,258
Waldshut,Landkreis,Waldshut (Landkreis),1974,113474,144130,127,258
Waldshut,Landkreis,Waldshut (Landkreis),1975,113473,142920,126,256
Waldshut,Landkreis,Waldshut (Landkreis),1976,113105,141921,125,255
Waldshut,Landkreis,Waldshut (Landkreis),1977,113124,141235,125,255
Waldshut,Landkreis,Waldshut (Landkreis),1978,113127,141426,125,256
Waldshut,Landkreis,Waldshut (Landkreis),1979,113126,142468,126,257
Waldshut,Landkreis,Waldshut (Landkreis),1980,113113,143647,127,259
Waldshut,Landkreis,Waldshut (Landkreis),1981,113109,144321,128,260
Waldshut,Landkreis,Waldshut (Landkreis),1982,113109,144512,128,259
Waldshut,Landkreis,Waldshut (Landkreis),1983,113109,144711,128,259
Waldshut,Landkreis,Waldshut (Landkreis),1984,113109,145116,128,259
Waldshut,Landkreis,Waldshut (Landkreis),1985,113109,145586,129,259
Waldshut,Landkreis,Waldshut (Landkreis),1986,113119,147036,130,261
Waldshut,Landkreis,Waldshut (Landkreis),1987,113118,145640,129,261
Waldshut,Landkreis,Waldshut (Landkreis),1988,113118,147372,130,264
Waldshut,Landkreis,Waldshut (Landkreis),1989,113118,151037,134,269
Waldshut,Landkreis,Waldshut (Landkreis),1990,113118,155221,137,275
Waldshut,Landkreis,Waldshut (Landkreis),1991,113117,158533,140,280
Waldshut,Landkreis,Waldshut (Landkreis),1992,113120,161117,142,284
Waldshut,Landkreis,Waldshut (Landkreis),1993,113120,162080,143,286
Waldshut,Landkreis,Waldshut (Landkreis),1994,113120,162275,143,287
Waldshut,Landkreis,Waldshut (Landkreis),1995,113119,163326,144,289
Waldshut,Landkreis,Waldshut (Landkreis),1996,113119,164152,145,290
Waldshut,Landkreis,Waldshut (Landkreis),1997,113119,164297,145,291
Waldshut,Landkreis,Waldshut (Landkreis),1998,113121,164616,146,292
Waldshut,Landkreis,Waldshut (Landkreis),1999,113118,164968,146,293
Waldshut,Landkreis,Waldshut (Landkreis),2000,113117,164944,146,294
Waldshut,Landkreis,Waldshut (Landkreis),2001,113117,166114,147,297
Waldshut,Landkreis,Waldshut (Landkreis),2002,113117,166864,148,298
Waldshut,Landkreis,Waldshut (Landkreis),2003,113117,167057,148,299
Waldshut,Landkreis,Waldshut (Landkreis),2004,113119,167266,148,300
Waldshut,Landkreis,Waldshut (Landkreis),2005,113118,167274,148,300
Waldshut,Landkreis,Waldshut (Landkreis),2006,113118,167168,148,300
Waldshut,Landkreis,Waldshut (Landkreis),2007,113115,167200,148,301
Waldshut,Landkreis,Waldshut (Landkreis),2008,113116,166863,148,301
Waldshut,Landkreis,Waldshut (Landkreis),2009,113116,166384,147,301
Waldshut,Landkreis,Waldshut (Landkreis),2010,113116,166140,147,301
Waldshut,Landkreis,Waldshut (Landkreis),2011,113115,163141,144,295
Waldshut,Landkreis,Waldshut (Landkreis),2012,113115,163699,145,296
Waldshut,Landkreis,Waldshut (Landkreis),2013,113115,164265,145,298
Waldshut,Landkreis,Waldshut (Landkreis),2014,113115,165211,146,300
Waldshut,Landkreis,Waldshut (Landkreis),2015,113116,167861,148,305
Waldshut,Landkreis,Waldshut (Landkreis),2016,113110,168852,149,307
Waldshut,Landkreis,Waldshut (Landkreis),2017,113110,170198,150,309
Waldshut,Landkreis,Waldshut (Landkreis),2018,113114,170619,151,310
Waldshut,Landkreis,Waldshut (Landkreis),2019,113114,171003,151,311
Waldshut,Landkreis,Waldshut (Landkreis),2020,113112,171237,151,311
Waldshut,Landkreis,Waldshut (Landkreis),2021,113115,171249,151,312
Waldshut,Landkreis,Waldshut (Landkreis),2022,113115,170765,151,313
Waldshut,Landkreis,Waldshut (Landkreis),2023,113115,171777,152,315
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1961,91770,150778,164,219
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1962,91770,152487,166,224
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1963,91770,154757,169,227
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1964,91770,157228,171,231
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1965,91770,160933,175,236
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1966,91771,163353,178,239
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1967,91772,164877,180,240
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1968,91772,166962,182,244
Zollernalbkreis,Landkreis,Zollernalbkreis (Landkreis),1969,91772,169950,185,249
